MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,GarageYrBlt_missing_ind,LotFrontage_missing_ind,MasVnrArea_missing_ind,1stFlrSF_log,1stFlr_2ndFlr_SF,OverallGrade,SimplGarageQual
60,69.79733110925771,11170,2,2,4,3,7,5,1990,1991,0.0,3,3,4,3,2,1216,1,0,0,1216,5,1298,1216,0,2514,0,0,2,1,4,1,3,8,8,0,1990.0,2,693,3,3,2,0,0,0,0,0,0,0,4,2006,250000,0,1,0,7.168579897264035,2514,35,1
120,64.0,5587,2,3,4,2,8,5,2008,2008,186.0,5,3,5,3,6,1480,1,0,120,1600,5,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,2008.0,2,482,3,3,2,162,53,0,153,0,0,0,11,2008,392500,0,0,0,7.409741954080923,1652,40,1
60,160.0,15623,2,3,4,3,10,5,1996,1996,0.0,4,3,5,3,6,2096,1,0,300,2396,5,2411,2065,0,4476,1,0,3,1,4,1,5,10,8,2,1996.0,3,813,3,3,2,171,78,0,0,0,555,0,7,2007,745000,0,0,0,7.787796878181171,4476,50,1
30,60.0,10800,2,4,4,3,5,6,1920,1950,0.0,3,3,3,3,3,821,1,0,299,1120,5,1130,0,0,1130,1,0,1,0,2,1,3,5,8,1,1970.0,2,720,3,3,2,229,0,0,0,0,0,0,6,2006,120000,0,0,0,7.029972911706386,1130,30,1
20,50.0,35133,1,4,4,2,5,4,1963,1963,226.0,3,3,3,3,3,1159,1,0,413,1572,4,1572,0,0,1572,1,0,1,1,3,1,3,5,8,2,1963.0,3,995,3,3,2,0,263,0,0,263,0,0,5,2007,186700,0,0,0,7.360103972989152,1572,20,1
50,60.0,9738,2,4,4,3,5,7,1924,1950,0.0,3,4,3,3,4,392,1,0,392,784,4,949,272,0,1221,1,0,1,0,4,1,3,7,8,0,1965.0,1,392,3,3,2,0,0,236,0,0,0,0,3,2006,104900,0,0,0,6.855408798609928,1221,35,1
190,107.0,10615,2,3,4,2,3,5,1900,1970,0.0,3,3,2,3,4,440,1,0,538,978,3,1014,685,0,1699,1,0,2,0,3,2,3,7,8,0,1920.0,2,420,2,2,2,0,74,0,0,0,0,0,8,2009,95000,0,0,0,6.921658184151129,1699,15,1
20,89.0,12461,2,4,4,3,8,5,1994,1995,0.0,4,3,4,3,6,1456,1,0,168,1624,5,1624,0,0,1624,1,0,2,0,2,1,4,5,8,1,1994.0,3,757,3,3,2,0,114,192,0,0,0,0,7,2006,262000,0,0,0,7.392647520721623,1624,40,1
60,68.0,8935,2,3,4,3,7,5,2002,2002,95.0,4,3,4,3,1,0,1,0,831,831,5,831,829,0,1660,0,0,2,1,3,1,4,7,8,0,2002.0,2,493,3,3,2,144,68,0,0,0,0,0,7,2009,195000,0,0,0,6.7226297948554485,1660,35,1
60,60.0,7500,2,4,4,3,7,5,1999,1999,0.0,3,3,3,3,1,0,1,0,994,994,4,1028,776,0,1804,0,0,2,1,3,1,4,7,8,1,1999.0,2,442,3,3,2,140,60,0,0,0,0,0,6,2010,189000,0,0,0,6.93537044601511,1804,35,1
190,69.79733110925771,32463,2,4,4,2,4,4,1961,1975,149.0,3,4,3,3,4,1159,1,0,90,1249,5,1622,0,0,1622,1,0,1,0,3,1,3,7,8,1,1975.0,4,1356,3,3,2,439,0,0,0,0,0,0,3,2007,168000,0,1,0,7.3914152346753585,1622,16,1
160,24.0,2645,2,4,4,3,8,5,1999,2000,456.0,4,3,4,3,1,0,1,0,776,776,5,764,677,0,1441,0,0,2,1,2,1,4,5,8,0,1999.0,2,492,3,3,2,206,0,0,0,0,0,0,11,2007,174000,0,0,0,6.638567789166521,1441,40,1
50,60.0,9600,2,4,4,3,5,8,1925,1994,0.0,3,3,3,3,1,0,1,0,702,702,4,842,630,0,1472,0,0,1,0,3,1,4,6,8,0,1925.0,1,250,3,2,1,0,0,84,0,0,0,0,7,2007,125000,0,0,0,6.7357800142423265,1472,40,1
120,69.79733110925771,4500,2,4,4,3,6,5,1999,1999,425.0,3,3,5,3,6,883,1,0,341,1224,5,1224,0,0,1224,1,0,2,0,2,1,3,5,8,0,1999.0,2,402,3,3,2,0,304,0,0,0,0,0,6,2009,165000,0,1,0,7.1098794630722715,1224,30,1
60,80.0,9364,2,4,4,3,6,7,1969,1969,143.0,3,3,3,3,5,371,1,0,292,663,3,663,689,0,1352,0,0,1,1,4,1,3,7,8,0,1969.0,1,299,3,3,2,379,36,0,0,0,0,0,3,2010,158000,0,0,0,6.4967749901858625,1352,42,1
60,51.0,8029,2,3,4,3,6,5,2005,2005,0.0,3,3,4,3,1,0,1,0,728,728,5,728,728,0,1456,0,0,2,1,3,1,4,8,8,0,2005.0,2,400,3,3,2,100,24,0,0,0,0,0,7,2008,176000,0,0,0,6.590301048196686,1456,30,1
60,58.0,14054,2,3,4,3,7,5,2006,2006,0.0,4,3,4,3,1,0,1,0,879,879,5,879,984,0,1863,0,0,2,1,4,1,4,9,8,1,2006.0,3,660,3,3,2,100,17,0,0,0,0,0,11,2006,219210,0,0,0,6.778784897685177,1863,35,1
75,65.0,8850,2,3,4,3,7,6,1916,1950,0.0,3,3,3,3,1,0,1,0,815,815,5,815,875,0,1690,0,0,1,0,3,1,3,7,8,1,1916.0,1,225,3,3,2,0,0,330,0,0,0,0,7,2006,144000,0,0,0,6.703188113240863,1690,42,1
20,70.0,9100,2,4,4,3,7,5,2001,2001,0.0,4,3,4,3,1,0,1,0,1212,1212,5,1212,0,0,1212,0,0,2,0,3,1,4,6,8,0,2001.0,2,573,3,3,2,356,0,0,0,0,0,0,6,2009,178000,0,0,0,7.10002716662926,1212,35,1
20,75.0,11235,2,4,4,3,4,5,1963,1979,51.0,3,3,3,3,3,547,1,0,504,1051,4,1382,0,0,1382,0,0,1,1,3,1,3,6,8,1,1974.0,2,459,3,3,2,0,82,0,0,0,0,0,10,2006,148000,0,0,0,7.231287004327616,1382,20,1
20,71.0,9353,2,4,4,3,4,5,1970,1970,0.0,3,3,3,3,1,0,1,0,864,864,4,864,0,0,864,0,0,1,0,3,1,3,5,8,0,1972.0,1,280,3,3,2,0,0,0,0,0,0,0,7,2006,116050,0,0,0,6.761572768804055,864,20,1
60,80.0,10400,2,4,4,3,7,5,1998,1998,0.0,3,3,4,3,1,0,1,0,866,866,5,866,913,0,1779,0,0,2,1,3,1,4,6,8,0,1998.0,2,546,3,3,2,198,36,0,0,0,0,0,3,2009,197900,0,0,0,6.763884908562435,1779,35,1
50,50.0,6000,2,4,4,3,5,8,1925,1997,0.0,3,3,3,3,1,0,1,0,884,884,5,884,464,0,1348,1,0,1,0,3,1,3,5,8,1,1960.0,1,216,3,3,0,0,0,208,0,0,0,0,5,2009,117000,0,0,0,6.784457062637643,1348,40,1
20,75.0,9750,2,4,4,3,7,5,2000,2001,171.0,4,3,4,3,1,0,1,0,1630,1630,5,1630,0,0,1630,0,0,2,0,3,1,4,6,8,1,2000.0,2,451,3,3,2,74,234,0,0,0,0,0,10,2009,213000,0,0,0,7.396335293800808,1630,35,1
20,78.0,10140,2,4,4,3,5,6,1975,1975,0.0,3,3,4,3,5,788,1,0,268,1056,5,1074,0,0,1074,1,0,1,1,3,1,3,6,8,0,1975.0,2,495,3,3,2,0,88,0,0,0,0,0,7,2006,153500,0,0,0,6.97914527506881,1074,30,1
20,90.0,14684,2,3,4,3,7,7,1990,1991,234.0,4,3,4,3,5,485,4,177,1496,2158,4,2196,0,0,2196,0,0,2,0,3,1,4,7,8,1,1990.0,3,701,3,3,2,84,70,0,0,0,0,0,6,2009,271900,0,0,0,7.694392802629421,2196,49,1
20,69.79733110925771,8900,2,4,4,3,4,4,1966,1966,0.0,3,3,3,3,3,1056,1,0,0,1056,3,1056,0,0,1056,1,0,1,0,2,1,3,5,8,0,1966.0,1,384,3,3,2,0,42,0,0,0,0,0,11,2006,107000,0,1,0,6.962243464266207,1056,16,1
20,70.0,9135,2,4,4,3,6,5,2003,2003,120.0,4,3,4,3,6,340,1,0,1342,1682,5,1700,0,0,1700,1,0,2,0,3,1,4,7,8,0,2003.0,2,544,3,3,2,192,23,0,0,0,0,0,5,2006,200000,0,0,0,7.438383530044307,1700,30,1
20,70.0,7763,2,4,4,3,5,7,1962,1980,0.0,3,4,3,3,3,504,4,108,319,931,3,1283,0,0,1283,1,0,1,0,3,1,3,6,8,0,1980.0,2,506,3,3,2,0,0,0,0,0,0,0,10,2008,140000,0,0,0,7.1569563646156364,1283,35,1
20,85.0,10182,2,3,4,3,8,5,2006,2006,420.0,4,3,5,3,6,1220,1,0,440,1660,5,1660,0,0,1660,1,0,2,0,3,1,4,8,8,1,2006.0,2,500,3,3,2,322,50,0,0,0,0,0,5,2006,290000,0,0,0,7.414572881350589,1660,40,1
60,70.0,11218,2,4,4,3,6,5,1992,1992,0.0,4,3,4,3,1,0,1,0,1055,1055,5,1055,790,0,1845,0,0,2,1,3,1,4,8,8,1,1992.0,2,462,3,3,2,635,104,0,0,0,0,400,5,2010,189000,0,0,0,6.961296045910167,1845,30,1
50,152.0,12134,2,3,4,2,8,7,1988,2005,0.0,4,3,4,3,6,427,1,0,132,559,4,1080,672,0,1752,0,0,2,0,4,1,3,8,8,0,1988.0,2,492,3,3,2,325,12,0,0,0,0,0,6,2010,164000,0,0,0,6.984716320118266,1752,56,1
30,50.0,9340,2,4,4,3,4,6,1941,1950,0.0,3,3,3,3,3,344,1,0,328,672,3,672,0,0,672,1,0,1,0,2,1,3,4,8,0,1941.0,1,234,3,3,0,0,113,0,0,0,0,0,8,2009,113000,0,0,0,6.51025834052315,672,24,1
80,69.79733110925771,10246,2,3,4,3,4,9,1965,2001,0.0,3,4,3,4,6,648,1,0,0,648,5,960,0,0,960,1,1,0,0,0,1,3,3,8,0,1965.0,1,364,3,3,2,88,0,0,0,0,0,0,5,2006,145000,0,1,0,6.866933284461882,960,36,1
85,69.0,10205,2,3,4,3,5,5,1962,1962,0.0,3,3,3,3,4,784,1,0,141,925,3,999,0,0,999,1,0,1,0,3,1,3,6,8,0,1962.0,1,300,3,3,2,150,72,0,0,0,0,0,5,2006,134500,0,0,0,6.906754778648554,999,25,1
20,99.0,7094,2,3,4,3,5,5,1966,1966,0.0,3,3,3,3,3,180,2,374,340,894,3,894,0,0,894,0,0,1,0,3,1,3,5,8,0,1966.0,1,384,3,3,2,0,0,0,0,0,0,0,5,2007,125000,0,0,0,6.795705775173514,894,25,1
90,68.0,8930,2,4,4,3,6,5,1978,1978,0.0,3,3,0,0,0,0,0,0,0,0,3,1318,584,0,1902,0,0,2,0,4,2,3,8,8,0,1978.0,2,539,3,3,2,0,0,0,0,0,0,0,4,2010,112000,0,0,0,7.183870715062453,1902,30,1
20,72.0,8640,2,4,4,3,8,5,2009,2009,72.0,4,3,4,3,6,936,1,0,364,1300,5,1314,0,0,1314,1,0,2,0,3,1,4,6,8,0,2009.0,2,552,3,3,2,135,112,0,0,0,0,0,9,2009,229456,0,0,0,7.1808311990445555,1314,40,1
50,52.0,6240,2,4,4,3,4,5,1947,1950,0.0,3,3,0,0,0,0,0,0,0,0,4,672,240,0,912,0,0,1,0,2,1,3,3,8,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,80500,1,0,0,6.51025834052315,912,20,0
160,21.0,1680,2,4,4,3,6,5,1971,1971,236.0,3,3,3,3,1,0,1,0,672,672,3,672,546,0,1218,0,0,1,1,3,1,3,7,8,0,1900.0,0,0,0,0,0,201,0,0,0,0,0,0,4,2006,91500,1,0,0,6.51025834052315,1218,30,0
20,66.0,7800,2,3,4,3,5,5,1964,1964,0.0,3,3,3,3,3,312,2,600,0,912,3,912,0,0,912,0,0,1,0,2,1,3,5,8,0,1964.0,1,288,3,3,2,0,0,0,0,0,0,0,11,2006,115000,0,0,0,6.815639990074331,912,25,1
20,55.0,8250,2,4,4,3,5,5,1968,1968,0.0,3,3,3,3,4,250,2,492,210,952,5,1211,0,0,1211,0,0,1,0,3,1,3,5,8,1,1968.0,1,322,3,3,2,0,63,0,0,0,0,0,8,2008,134000,0,0,0,7.099201743553092,1211,25,1
50,78.0,10496,2,4,4,3,6,6,1949,1950,320.0,3,3,3,3,3,196,1,0,844,1040,5,1168,678,0,1846,0,0,2,0,3,1,3,7,8,1,1949.0,1,315,3,3,2,0,0,0,0,0,0,0,1,2007,143000,0,0,0,7.0630481633881725,1846,36,1
20,89.0,10680,2,4,4,3,5,3,1951,1951,44.0,3,3,3,2,2,756,1,0,1380,2136,3,2136,0,0,2136,0,0,2,0,4,1,3,7,5,0,1951.0,2,528,3,3,2,0,30,0,0,0,0,0,10,2006,137900,0,0,0,7.666690200080086,2136,15,1
60,60.0,15384,2,3,4,3,7,5,2004,2005,0.0,4,3,4,3,6,724,1,0,64,788,5,788,702,0,1490,1,0,2,1,3,1,4,8,8,1,2004.0,2,388,3,3,2,100,75,0,0,0,0,0,2,2008,184000,0,0,0,6.669498089857879,1490,35,1
80,65.0,10482,2,4,4,3,6,8,1958,1958,63.0,3,4,3,3,6,507,1,0,81,588,5,1138,0,0,1138,0,1,1,0,3,1,3,6,8,0,1958.0,1,264,3,3,2,224,0,0,0,0,0,0,6,2007,145000,0,0,0,7.037027614686276,1138,48,1
60,86.0,14598,2,3,4,3,6,5,2007,2007,74.0,4,3,4,3,1,0,1,0,894,894,5,894,1039,0,1933,0,0,2,1,4,1,4,9,8,1,2007.0,3,668,3,3,2,100,18,0,0,0,0,0,1,2008,214000,0,0,0,6.795705775173514,1933,30,1
20,72.0,8872,2,4,4,3,5,8,1965,2008,300.0,3,3,3,3,5,595,1,0,317,912,5,912,0,0,912,1,0,1,0,2,1,4,5,8,0,1992.0,2,576,3,3,2,0,240,0,0,0,0,0,12,2008,147000,0,0,0,6.815639990074331,912,40,1
120,65.0,8769,2,4,4,3,9,5,2008,2008,766.0,5,3,5,3,6,1540,1,0,162,1702,5,1702,0,0,1702,1,0,1,1,1,1,5,7,8,1,2008.0,3,1052,3,3,2,0,72,0,0,224,0,0,10,2008,367294,0,0,0,7.43955930913332,1702,45,1
80,70.0,7910,2,4,4,3,5,5,1960,1960,0.0,3,3,3,3,5,666,1,0,409,1075,4,1507,0,0,1507,0,0,2,0,4,1,3,7,4,0,1960.0,1,404,3,3,2,0,0,0,0,0,0,0,8,2008,127000,0,0,0,7.317876198626496,1507,25,1
90,69.79733110925771,18890,2,3,4,3,5,5,1977,1977,1.0,3,3,4,3,6,498,3,211,652,1361,5,1361,1259,0,2620,0,0,2,2,4,2,3,12,8,1,1977.0,2,600,3,3,0,155,24,145,0,0,0,8300,8,2007,190000,0,1,0,7.215975002651466,2620,25,1
90,70.0,7728,2,4,4,3,5,6,1962,1962,120.0,3,3,3,3,5,803,1,0,303,1106,3,1190,0,0,1190,1,0,1,0,3,1,3,6,8,0,1962.0,2,540,3,3,2,0,18,0,0,0,0,0,5,2006,132500,0,0,0,7.081708586105575,1190,30,1
90,70.0,9842,2,4,4,3,4,5,1962,1962,0.0,3,3,0,0,0,0,0,0,0,0,3,1224,0,0,1224,0,0,2,0,2,2,3,6,8,0,1962.0,2,462,3,3,2,0,0,0,0,0,0,0,3,2007,101800,0,0,0,7.1098794630722715,1224,20,1
20,69.79733110925771,12160,2,3,4,3,5,5,1959,1959,180.0,3,3,3,3,3,1000,1,0,188,1188,2,1188,0,0,1188,1,0,1,0,3,1,3,6,8,0,1959.0,2,531,3,3,2,0,0,0,0,0,0,0,5,2010,142000,0,1,0,7.080026499922591,1188,25,1
70,55.0,8525,2,4,4,3,5,6,1911,1950,0.0,3,3,3,3,1,0,1,0,940,940,3,1024,940,0,1964,0,0,1,1,4,1,3,7,8,0,1900.0,0,0,0,0,0,0,192,0,0,0,0,0,11,2008,130000,1,0,0,6.931471805599453,1964,30,0
70,96.0,13132,2,4,4,3,5,5,1914,1950,0.0,3,3,4,3,1,0,1,0,747,747,4,892,892,0,1784,0,0,1,1,4,1,3,9,8,0,1914.0,1,180,2,2,0,203,40,0,0,0,0,0,7,2006,138887,0,0,0,6.79346613258001,1784,25,1
160,36.0,2628,2,4,4,3,7,5,2003,2003,106.0,4,3,4,3,1,0,1,0,764,764,5,764,862,0,1626,0,0,2,1,2,1,4,6,8,0,2003.0,2,474,3,3,2,0,27,0,0,0,0,0,6,2010,175500,0,0,0,6.638567789166521,1626,35,1
60,41.0,12393,2,2,4,3,7,5,2004,2005,0.0,4,3,4,3,1,0,1,0,847,847,5,847,1101,0,1948,0,0,2,1,4,1,4,8,8,1,2004.0,2,434,3,3,2,100,48,0,0,0,0,0,9,2006,195000,0,0,0,6.741700694652055,1948,35,1
20,63.0,13072,2,4,4,3,6,5,2005,2005,0.0,4,3,4,3,1,0,1,0,1141,1141,5,1141,0,0,1141,0,0,1,1,3,1,3,6,8,0,2005.0,2,484,3,3,2,0,0,0,0,0,0,0,3,2006,142500,0,0,0,7.039660349862076,1141,30,1
20,64.0,9037,2,3,4,3,8,5,2006,2006,32.0,4,3,4,3,6,428,1,0,1048,1476,5,1484,0,0,1484,0,0,2,0,2,1,5,6,8,1,2006.0,2,472,3,3,2,120,33,0,0,0,0,0,12,2007,265900,0,0,0,7.302496423727326,1484,40,1
60,65.0,8158,2,4,4,3,7,5,2003,2003,252.0,4,3,4,3,6,550,1,0,334,884,5,884,884,0,1768,1,0,2,1,3,1,4,8,8,0,2003.0,2,543,3,3,2,0,63,0,0,0,0,0,7,2008,224900,0,0,0,6.784457062637643,1768,35,1
20,83.0,9849,2,4,4,3,7,6,2007,2007,0.0,4,3,4,3,1,0,1,0,1689,1689,5,1689,0,0,1689,0,0,2,0,3,1,4,7,8,0,2007.0,3,954,3,3,2,0,56,0,0,0,0,0,6,2007,248328,0,0,0,7.4318919168078,1689,42,1
85,85.0,10625,2,4,4,3,7,6,1974,1974,81.0,3,3,4,3,6,885,2,168,0,1053,3,1173,0,0,1173,1,0,2,0,3,1,4,6,8,2,1974.0,2,528,3,3,2,0,120,0,0,0,0,0,1,2010,170000,0,0,0,7.067319848653476,1173,42,1
20,107.0,13891,2,4,4,3,10,5,2006,2006,0.0,5,3,5,4,6,1386,1,0,690,2076,5,2076,0,0,2076,1,0,2,1,2,1,5,7,8,1,2006.0,3,850,3,3,2,216,229,0,0,0,0,0,9,2006,465000,0,0,1,7.638198244285779,2076,50,1
70,69.79733110925771,11435,2,3,4,2,8,7,1929,1950,0.0,3,3,4,3,1,0,1,0,792,792,2,792,725,0,1517,0,0,1,0,3,1,4,7,8,2,1931.0,2,400,3,3,2,0,0,0,0,0,0,0,6,2006,230000,0,1,0,6.674561391814426,1517,56,1
80,78.0,12090,2,4,4,3,6,7,1984,2003,74.0,3,3,4,3,1,0,1,0,585,585,5,1140,728,0,1868,0,0,3,1,3,1,3,7,8,1,1984.0,2,477,3,3,2,268,112,0,0,147,0,0,1,2007,178000,0,0,0,7.038783541388542,1868,42,1
60,65.0,8125,2,4,4,3,7,5,2005,2006,0.0,4,3,4,3,1,0,1,0,756,756,5,756,797,0,1553,0,0,2,1,3,1,4,6,8,0,2005.0,2,615,3,3,2,0,45,0,0,0,0,0,3,2006,186500,0,0,0,6.628041376179533,1553,35,1
80,69.79733110925771,12328,2,3,4,3,6,5,1976,1976,335.0,3,3,3,3,6,539,1,0,473,1012,3,1034,0,0,1034,1,0,1,0,3,1,3,6,8,0,1976.0,3,888,3,3,2,0,0,0,0,0,0,0,5,2010,169900,0,1,0,6.9411900550683745,1034,30,1
75,60.0,9600,2,4,4,3,6,5,1917,1950,0.0,3,3,4,3,3,319,1,0,416,735,2,1134,924,0,2058,0,0,1,1,3,1,3,8,8,1,1950.0,2,396,2,2,1,0,0,259,0,0,0,0,4,2008,129500,0,0,0,7.033506484287697,2058,30,1
20,60.0,7200,2,4,4,3,5,7,1950,1950,0.0,3,3,3,3,4,534,3,96,246,876,3,988,0,0,988,0,0,1,0,3,1,3,6,8,0,1950.0,1,276,3,3,2,0,80,0,0,0,0,0,5,2007,119000,0,0,0,6.895682697747868,988,35,1
20,93.0,11160,2,4,4,3,7,5,1968,1968,0.0,4,3,3,3,5,1065,1,0,1045,2110,5,2110,0,0,2110,1,0,2,1,3,1,5,8,8,2,1968.0,2,522,3,3,2,0,0,0,0,0,0,0,4,2010,244000,0,0,0,7.6544432264701125,2110,35,1
120,69.79733110925771,3136,2,3,4,3,7,5,2003,2003,163.0,4,3,4,3,1,0,1,0,1405,1405,5,1405,0,0,1405,0,0,2,0,2,1,4,6,8,1,2003.0,2,478,3,3,2,148,36,0,0,0,0,0,3,2006,171750,0,1,0,7.247792581767846,1405,35,1
20,62.0,9858,2,4,4,3,5,6,1968,1968,0.0,3,3,3,3,4,510,1,0,354,864,3,874,0,0,874,1,0,1,0,3,1,3,5,8,0,1968.0,1,288,3,3,2,33,0,0,0,0,0,600,11,2009,130000,0,0,0,6.773080375655535,874,30,1
60,69.79733110925771,17542,2,3,4,3,7,7,1974,2003,0.0,4,3,3,3,2,125,5,1031,36,1192,3,1516,651,0,2167,1,0,2,1,3,1,4,9,8,2,1974.0,2,518,3,3,2,220,47,0,0,0,0,0,7,2007,294000,0,1,0,7.323830566202317,2167,49,1
60,60.0,6931,2,4,4,3,7,5,2003,2004,92.0,4,3,4,3,1,0,1,0,746,746,5,760,896,0,1656,0,0,2,1,3,1,4,7,8,1,2003.0,2,397,3,3,2,178,128,0,0,0,0,0,7,2008,165400,0,0,0,6.633318433280377,1656,35,1
50,52.0,6240,2,4,4,3,6,6,1931,1950,0.0,3,3,3,2,2,425,1,0,459,884,3,959,408,0,1367,0,0,1,0,3,1,3,6,8,1,1978.0,1,560,3,3,2,0,0,0,0,120,0,0,11,2007,127500,0,0,0,6.8658910748834385,1367,36,1
20,91.0,14303,2,3,4,3,8,5,1994,1994,554.0,4,3,4,3,6,1314,1,0,672,1986,5,1987,0,0,1987,1,0,2,0,2,1,4,7,8,1,1994.0,2,691,3,3,2,262,36,0,0,0,0,0,8,2008,301500,0,0,0,7.594381242551817,1987,40,1
30,56.0,4060,2,4,4,3,5,8,1922,1950,0.0,3,3,2,3,1,0,1,0,864,864,5,864,0,0,864,0,0,1,0,2,1,3,4,8,0,1900.0,0,0,0,0,2,0,96,0,0,0,0,0,7,2009,99900,1,0,0,6.761572768804055,864,40,0
80,59.0,9587,2,3,4,3,7,5,2005,2005,182.0,4,3,4,3,6,655,1,0,201,856,5,1166,0,0,1166,1,0,2,0,2,1,4,5,8,0,2005.0,2,400,3,3,2,212,0,0,0,0,0,0,7,2008,190000,0,0,0,7.061334366910438,1166,35,1
20,65.0,9750,2,4,4,3,6,8,1969,1969,0.0,3,3,4,3,5,602,2,438,14,1054,4,1054,0,0,1054,1,0,1,1,3,1,3,6,8,0,1969.0,2,460,3,3,2,180,0,0,0,80,0,0,7,2008,151000,0,0,0,6.960347729101308,1054,48,1
60,69.79733110925771,24682,2,1,4,3,6,5,1999,1999,0.0,3,3,4,3,1,0,1,0,841,841,5,892,783,0,1675,0,0,2,1,3,1,3,7,8,1,1999.0,2,502,3,3,2,0,103,0,0,0,0,0,6,2009,181000,0,1,0,6.79346613258001,1675,30,1
20,80.0,9600,2,4,4,3,5,6,1956,1956,0.0,3,3,3,3,3,504,1,0,546,1050,4,1050,0,0,1050,0,0,1,0,2,1,3,5,8,0,1956.0,1,338,3,3,2,0,0,0,0,0,0,0,6,2009,128900,0,0,0,6.956545443151569,1050,30,1
50,69.79733110925771,11250,2,4,4,3,4,5,1957,1989,0.0,3,3,3,3,1,0,1,0,1104,1104,5,1104,684,0,1788,1,0,1,0,5,1,3,8,6,2,1957.0,1,304,3,3,2,120,0,0,0,0,0,0,11,2009,161500,0,1,0,7.00669522683704,1788,20,1
70,60.0,13515,2,4,4,3,6,6,1919,1950,0.0,3,3,3,3,1,0,1,0,764,764,5,1060,764,0,1824,0,0,1,0,3,1,3,8,8,1,1940.0,2,520,3,3,0,0,0,126,0,0,0,0,7,2007,180500,0,0,0,6.966024187106113,1824,36,1
120,34.0,4060,2,4,4,3,6,5,1998,1999,0.0,4,3,4,3,6,266,1,0,1139,1405,5,1337,0,0,1337,1,0,2,0,2,1,4,5,8,0,1998.0,2,511,3,3,2,144,68,0,0,0,0,0,8,2008,181000,0,0,0,7.198183577101943,1337,30,1
160,35.0,3735,2,4,4,3,7,5,1999,1999,218.0,4,3,4,3,6,450,1,0,241,691,5,713,739,0,1452,1,0,2,1,3,1,4,6,8,0,1999.0,2,506,3,3,2,0,34,0,0,0,0,0,3,2006,183900,0,0,0,6.569481420414296,1452,35,1
190,60.0,10120,2,3,4,3,7,4,1910,1950,0.0,2,3,3,3,1,0,1,0,925,925,3,964,925,0,1889,0,0,1,1,4,2,3,9,8,1,1960.0,1,308,3,3,0,0,0,264,0,0,0,0,1,2007,122000,0,0,0,6.871091294610546,1889,28,1
20,89.0,13214,2,3,4,3,9,5,2008,2009,0.0,5,3,5,3,1,0,1,0,2002,2002,5,2018,0,0,2018,0,0,2,0,3,1,5,10,8,1,2009.0,3,746,3,3,2,144,76,0,0,0,0,0,5,2010,378500,0,0,0,7.609862200913554,2018,45,1
50,69.79733110925771,14100,2,3,4,2,8,9,1935,1997,632.0,3,4,3,3,3,192,1,0,536,728,5,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,1982.0,3,1014,3,3,2,314,12,0,0,0,0,0,5,2008,381000,0,1,0,7.584773077612199,3447,72,1
50,78.0,11344,2,4,4,3,5,5,1958,1958,180.0,3,3,3,3,4,460,1,0,414,874,3,874,650,0,1524,0,0,1,1,3,1,3,7,8,0,1958.0,1,315,3,3,2,0,0,0,0,0,0,0,7,2007,144000,0,0,0,6.773080375655535,1524,25,1
40,69.79733110925771,23595,2,4,4,1,7,6,1979,1979,0.0,4,3,4,3,6,1258,1,0,74,1332,3,1332,192,0,1524,2,0,0,1,0,1,4,4,8,1,1979.0,2,586,3,3,2,268,0,0,0,0,0,0,4,2010,260000,0,1,0,7.194436851100335,1524,42,1
20,69.79733110925771,9156,2,3,4,3,6,7,1968,1968,0.0,3,3,3,3,1,0,1,0,1489,1489,4,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,1968.0,2,462,3,3,2,0,0,0,0,0,0,0,8,2009,185750,0,1,0,7.305860032684009,1489,42,1
20,69.79733110925771,13526,2,3,4,3,5,6,1965,1965,114.0,3,3,3,3,4,560,2,375,0,935,3,935,0,0,935,1,0,1,0,3,1,3,5,8,0,1965.0,1,288,3,3,2,180,0,0,0,0,0,0,11,2006,137000,0,1,0,6.840546529288687,935,30,1
80,124.0,11512,2,3,4,3,6,7,1959,2006,84.0,3,3,3,3,5,719,1,0,300,1019,4,1357,0,0,1357,1,0,1,0,2,1,5,5,8,1,1959.0,1,312,3,3,2,0,0,0,0,163,0,0,5,2008,177000,0,0,0,7.213031659834869,1357,42,1
50,53.0,5362,2,4,4,3,5,6,1910,2003,0.0,3,3,3,3,1,0,1,0,661,661,5,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,1985.0,2,552,3,3,2,242,0,81,0,0,0,0,11,2007,139000,0,0,0,6.493753839851686,1250,30,1
